POS_ID,SALE_DATE,BRANCH,SKU,VOLUME,PRICE
POS_01109,2024-09-02,Paris-South,Controller-Pro,2.0,1113.8718165769087
POS_01110,2024-11-05,NYC-East,Signal-Booster,3.0,2002.7547644500187
POS_01111,2024-11-20,Berlin-West,Lithium-Cell,2.0,1131.2639462416055
POS_01112,2024-08-03,London-HQ,4K-Camera,9.0,2422.486111354305
POS_01113,2024-09-27,Paris-South,Falcon-Drone,7.0,23.84836815243675
POS_01114,2024-11-26,Tokyo-Central,4K-Camera,,1636.075269893592
POS_01115,2024-08-09,Tokyo-Central,Lithium-Cell,6.0,604.5570121736451
POS_01116,2024-09-25,London-HQ,Landing-Gear,3.0,887.7732185847331
POS_01117,2024-07-01,Berlin-West,Controller-Pro,3.0,1084.1610263595855
POS_01118,2024-07-22,Paris-South,Falcon-Drone,6.0,2297.265307438349
POS_01119,2024-12-08,Tokyo-Central,Landing-Gear,6.0,978.6303247524579
POS_01120,2024-09-17,NYC-East,Signal-Booster,,551.0436703014883
POS_01121,2024-10-18,Tokyo-Central,Falcon-Drone,9.0,1451.0668064538697
POS_01122,2024-11-11,Paris-South,Falcon-Drone,7.0,1034.7278592488801
POS_01123,2024-12-07,Berlin-West,Signal-Booster,7.0,2415.932384089247
POS_01124,2024-11-22,NYC-East,4K-Camera,5.0,2246.587671419532
POS_01125,2024-09-05,Tokyo-Central,Landing-Gear,9.0,460.4792855093898
POS_01126,2024-09-25,Berlin-West,Falcon-Drone,9.0,2844.8970735701278
POS_01127,2024-12-06,Tokyo-Central,Controller-Pro,2.0,80.34775264527664
POS_01128,2024-12-18,London-HQ,Lithium-Cell,2.0,2467.7204283855863
POS_01129,2024-09-15,Paris-South,Controller-Pro,8.0,1324.5133383004659
POS_01130,2024-12-24,NYC-East,Controller-Pro,2.0,1315.8517972828465
POS_01131,2024-09-30,NYC-East,Falcon-Drone,8.0,1824.3124518239003
POS_01132,2024-10-11,Berlin-West,Lithium-Cell,6.0,250.2673039927766
POS_01133,2024-07-19,London-HQ,Controller-Pro,9.0,-19.033125570357413
POS_01134,2024-10-16,NYC-East,Signal-Booster,9.0,1542.1191431652649
POS_01135,2024-08-03,Berlin-West,4K-Camera,5.0,2223.996058534059
POS_01136,2024-07-23,Paris-South,Controller-Pro,4.0,627.7539848408611
POS_01137,2024-11-30,Tokyo-Central,Lithium-Cell,2.0,2164.6888713854732
POS_01138,2024-08-06,London-HQ,Falcon-Drone,7.0,1433.9339763015232
POS_01139,2024-08-15,Tokyo-Central,Falcon-Drone,7.0,-73.32249710220276
POS_01140,2024-09-21,Berlin-West,Lithium-Cell,9.0,2755.513611874008
POS_01141,2024-12-22,Paris-South,Lithium-Cell,3.0,1621.176794317759
POS_01142,2024-12-16,Berlin-West,Landing-Gear,2.0,1945.4969898978163
POS_01143,2024-09-12,Paris-South,Lithium-Cell,8.0,2923.403838363523
POS_01144,2024-08-16,NYC-East,Falcon-Drone,6.0,166.17307968490866
POS_01145,2024-08-31,NYC-East,Signal-Booster,3.0,-91.9978315687379
POS_01146,2024-12-03,Paris-South,Falcon-Drone,2.0,2835.188016374116
POS_01147,2024-12-17,Paris-South,Signal-Booster,8.0,2822.375604771792
POS_01148,2024-11-17,Tokyo-Central,Falcon-Drone,1.0,476.5259265901817
POS_01149,2024-09-27,Berlin-West,4K-Camera,9.0,2292.364391240716
POS_01150,2024-08-29,Tokyo-Central,Controller-Pro,,2630.073041789885
POS_01151,2024-07-22,Tokyo-Central,Controller-Pro,4.0,1279.93367500751
POS_01152,2024-12-24,NYC-East,Controller-Pro,,52.19037768221028
POS_01153,2024-09-02,Berlin-West,Landing-Gear,8.0,687.1023595440199
POS_01154,2024-08-22,Berlin-West,Signal-Booster,8.0,405.1749707921163
POS_01155,2024-07-27,Paris-South,Controller-Pro,6.0,504.222940722667
POS_01156,2024-11-11,London-HQ,Landing-Gear,1.0,2884.369013835564
POS_01157,2024-08-30,Paris-South,Signal-Booster,5.0,2252.415095612425
POS_01158,2024-07-06,Tokyo-Central,4K-Camera,8.0,1179.64109208057
POS_01159,2024-08-10,Paris-South,Landing-Gear,,277.4917481034961
POS_01160,2024-12-23,Tokyo-Central,Signal-Booster,2.0,612.7990241570575
POS_01161,2024-10-06,Berlin-West,Controller-Pro,7.0,1525.4080905183798
POS_01162,2024-11-06,Tokyo-Central,Controller-Pro,2.0,1402.7791973656729
POS_01163,2024-11-20,London-HQ,Lithium-Cell,2.0,-16.429272402827877
POS_01164,2024-09-19,London-HQ,Signal-Booster,9.0,1393.7150768880133
POS_01165,2024-07-10,Berlin-West,4K-Camera,,1425.4139573662742
POS_01166,2024-09-07,Paris-South,Signal-Booster,3.0,255.8114947652337
POS_01167,2024-11-17,Berlin-West,Landing-Gear,3.0,2441.8919041088075
POS_01168,2024-09-02,London-HQ,Falcon-Drone,7.0,2050.1008002404187
POS_01169,2024-12-24,London-HQ,Signal-Booster,2.0,645.8670867520116
POS_01170,2024-07-07,Tokyo-Central,Falcon-Drone,4.0,590.859705034465
POS_01171,2024-11-11,NYC-East,Lithium-Cell,3.0,2969.177171920018
POS_01172,2024-11-16,Paris-South,Controller-Pro,1.0,2000.8329548083998
POS_01173,2024-11-01,Paris-South,Landing-Gear,4.0,2092.8913008029476
POS_01174,2024-08-10,Paris-South,4K-Camera,2.0,132.2166964663322
POS_01175,2024-10-04,Tokyo-Central,Lithium-Cell,2.0,555.5137693962303
POS_01176,2024-07-30,Berlin-West,Landing-Gear,6.0,2281.0268821069917
POS_01177,2024-08-19,Berlin-West,Signal-Booster,9.0,2897.1389450095235
POS_01178,2024-07-25,London-HQ,Signal-Booster,4.0,623.5973710281588
POS_01179,2024-10-13,NYC-East,4K-Camera,5.0,-68.10508540725795
POS_01180,2024-08-16,Paris-South,Signal-Booster,6.0,123.71621294633164
POS_01181,2024-12-02,London-HQ,Controller-Pro,3.0,2642.551702243713
POS_01182,2024-09-17,Berlin-West,Controller-Pro,7.0,1914.823868051504
POS_01183,2024-12-02,Tokyo-Central,Signal-Booster,8.0,2704.3428670401336
POS_01184,2024-12-08,NYC-East,4K-Camera,3.0,1383.4850193835118
POS_01185,2024-08-24,London-HQ,Falcon-Drone,2.0,2415.150970653147
POS_01186,2024-10-29,NYC-East,4K-Camera,7.0,1506.2110812386418
POS_01187,2024-07-22,NYC-East,Signal-Booster,2.0,1371.3691929755787
POS_01188,2024-09-24,Tokyo-Central,Controller-Pro,5.0,2188.0836848489653
POS_01189,2024-07-02,London-HQ,Falcon-Drone,1.0,2329.016903785035
POS_01190,2024-12-12,Paris-South,Landing-Gear,7.0,723.6683979436293
POS_01191,2024-12-21,Berlin-West,Falcon-Drone,8.0,2246.5559703558824
POS_01192,2024-12-05,London-HQ,Controller-Pro,2.0,472.42238937291097
POS_01193,2024-09-25,Paris-South,Falcon-Drone,4.0,1717.230089826425
POS_01194,2024-08-03,Tokyo-Central,Controller-Pro,1.0,796.1394308596
POS_01195,2024-09-05,NYC-East,Controller-Pro,8.0,1188.0534599561574
POS_01196,2024-11-27,Berlin-West,Lithium-Cell,5.0,417.8952130600421
POS_01197,2024-07-24,Berlin-West,Controller-Pro,5.0,512.6168202908852
POS_01198,2024-12-24,Berlin-West,Lithium-Cell,5.0,1226.8831794897105
POS_01199,2024-07-24,Paris-South,Lithium-Cell,9.0,2546.0215085594164
POS_01200,2024-11-24,NYC-East,Controller-Pro,3.0,2663.3852602332245
POS_01201,2024-08-19,London-HQ,Lithium-Cell,6.0,2048.2441871773963
POS_01202,2024-08-06,London-HQ,Controller-Pro,2.0,1478.0105792967702
POS_01203,2024-09-05,London-HQ,4K-Camera,8.0,1159.5590433242987
POS_01204,2024-10-22,Tokyo-Central,Controller-Pro,8.0,1666.0358122722812
POS_01205,2024-10-27,Paris-South,Falcon-Drone,8.0,358.2758775764551
POS_01206,2024-11-17,Paris-South,Lithium-Cell,6.0,1903.4144590742324
POS_01207,2024-10-24,NYC-East,Landing-Gear,8.0,1186.1275871081916
POS_01208,2024-07-29,Paris-South,Landing-Gear,1.0,2402.863261518851
POS_01209,2024-12-15,Paris-South,Lithium-Cell,7.0,2323.48771064281
POS_01210,2024-07-04,Berlin-West,Lithium-Cell,9.0,592.8895622281345
POS_01211,2024-08-27,London-HQ,Signal-Booster,8.0,1915.57889635625
POS_01212,2024-11-19,Tokyo-Central,Falcon-Drone,8.0,1558.7664303695287
POS_01213,2024-10-28,Berlin-West,Controller-Pro,9.0,1375.8404229320083
POS_01214,2024-10-14,London-HQ,Falcon-Drone,5.0,81.26334298676076
POS_01215,2024-08-30,NYC-East,Controller-Pro,5.0,2973.3560952161656
POS_01216,2024-11-23,London-HQ,Lithium-Cell,6.0,2816.440063389306
POS_01217,2024-10-02,Berlin-West,Falcon-Drone,4.0,2614.4332627660747
POS_01218,2024-07-21,Tokyo-Central,Signal-Booster,3.0,2720.0837969805466
POS_01219,2024-11-23,Berlin-West,Falcon-Drone,3.0,1099.4238789997369
POS_01220,2024-12-07,Paris-South,Landing-Gear,9.0,2497.900065783195
POS_01221,2024-10-08,NYC-East,Falcon-Drone,9.0,2016.9578331653452
POS_01222,2024-12-01,Paris-South,4K-Camera,9.0,2226.578531274627
POS_01223,2024-07-18,Tokyo-Central,Falcon-Drone,6.0,380.6732362507348
POS_01224,2024-08-31,NYC-East,Controller-Pro,4.0,1514.9033930450994
POS_01225,2024-08-09,London-HQ,Landing-Gear,2.0,433.23936047365305
POS_01226,2024-08-07,NYC-East,Controller-Pro,5.0,2574.5159440855423
POS_01227,2024-11-07,Tokyo-Central,Falcon-Drone,1.0,1964.791146893343
POS_01228,2024-07-22,Tokyo-Central,Lithium-Cell,2.0,2021.0216956016861
POS_01229,2024-08-14,Paris-South,Falcon-Drone,6.0,957.2411616526631
POS_01230,2024-09-30,London-HQ,Signal-Booster,3.0,2576.2410291842248
POS_01231,2024-08-05,NYC-East,Falcon-Drone,7.0,1123.3357978976037
POS_01232,2024-07-30,Tokyo-Central,Landing-Gear,7.0,2527.600928865342
POS_01233,2024-09-04,Berlin-West,4K-Camera,8.0,1065.798440801
POS_01234,2024-10-07,London-HQ,Signal-Booster,,1400.38214768757
POS_01235,2024-10-16,Tokyo-Central,Landing-Gear,6.0,599.1770198042086
POS_01236,2024-07-03,NYC-East,Landing-Gear,9.0,495.3198547437423
POS_01237,2024-08-20,Paris-South,4K-Camera,9.0,1748.9044364529457
POS_01238,2024-10-25,Tokyo-Central,Controller-Pro,5.0,1797.961446216544
POS_01239,2024-12-01,Tokyo-Central,Signal-Booster,3.0,2747.2124647534442
POS_01240,2024-10-11,Paris-South,Signal-Booster,6.0,2237.4637386362942
POS_01241,2024-11-25,NYC-East,Lithium-Cell,8.0,2464.137956576598
POS_01242,2024-10-18,Tokyo-Central,Landing-Gear,5.0,238.47765279699206
POS_01243,2024-12-06,Paris-South,Signal-Booster,9.0,372.1391694171708
POS_01244,2024-10-14,NYC-East,4K-Camera,3.0,1359.9627336079716
POS_01245,2024-10-13,Berlin-West,4K-Camera,7.0,2226.429666911065
POS_01246,2024-09-02,Berlin-West,Landing-Gear,7.0,2498.509477025024
POS_01247,2024-07-10,Paris-South,Signal-Booster,8.0,1567.3023557475653
POS_01248,2024-12-09,Paris-South,Landing-Gear,2.0,891.7594574823975
POS_01249,2024-08-04,London-HQ,Controller-Pro,4.0,1039.267106191422
POS_01250,2024-07-13,Berlin-West,Signal-Booster,7.0,1800.8847625835504
POS_01251,2024-09-02,Tokyo-Central,Falcon-Drone,4.0,1812.2852251260047
POS_01252,2024-08-31,NYC-East,Signal-Booster,7.0,305.9198885070877
POS_01253,2024-10-26,Tokyo-Central,4K-Camera,6.0,462.9621488053533
POS_01254,2024-08-12,London-HQ,Signal-Booster,9.0,2101.3061425795568
POS_01255,2024-11-29,London-HQ,Signal-Booster,,2363.4266454092326
POS_01256,2024-10-02,NYC-East,Landing-Gear,7.0,1536.0343682218383
POS_01257,2024-07-01,London-HQ,Lithium-Cell,,2701.747906844577
POS_01258,2024-09-17,Berlin-West,Controller-Pro,8.0,370.83258634251763
POS_01259,2024-07-18,Paris-South,Falcon-Drone,2.0,2487.6351937768413
POS_01260,2024-10-10,Berlin-West,Landing-Gear,9.0,1402.9160368703663
POS_01261,2024-09-02,London-HQ,Falcon-Drone,2.0,2960.05342870268
POS_01262,2024-07-27,Paris-South,4K-Camera,5.0,2363.8262212558147
POS_01263,2024-09-05,Paris-South,Falcon-Drone,4.0,1833.1403619939133
POS_01264,2024-08-19,NYC-East,Lithium-Cell,4.0,2905.003081456772
POS_01265,2024-09-05,NYC-East,Lithium-Cell,3.0,689.061905520836
POS_01266,2024-10-22,Tokyo-Central,Lithium-Cell,2.0,335.7961552168255
POS_01267,2024-07-02,Tokyo-Central,4K-Camera,3.0,1826.5729042479752
POS_01268,2024-11-14,Berlin-West,Lithium-Cell,3.0,2234.953391712963
POS_01269,2024-11-13,Berlin-West,Landing-Gear,2.0,2739.1329264818505
POS_01270,2024-08-01,Tokyo-Central,Landing-Gear,7.0,988.8086082025568
POS_01271,2024-07-24,Tokyo-Central,Lithium-Cell,4.0,112.07760198690687
POS_01272,2024-08-11,Paris-South,Landing-Gear,9.0,604.1765494495711
POS_01273,2024-08-29,Paris-South,Signal-Booster,8.0,2946.6861896921614
POS_01274,2024-10-26,NYC-East,Falcon-Drone,8.0,2924.978913916105
POS_01275,2024-12-11,Tokyo-Central,4K-Camera,5.0,2679.681457077118
POS_01276,2024-10-02,London-HQ,Lithium-Cell,3.0,1782.611834441366
POS_01277,2024-08-23,NYC-East,4K-Camera,7.0,62.42479191852067
POS_01278,2024-11-29,Paris-South,Controller-Pro,2.0,1470.522508188708
POS_01279,2024-12-08,Tokyo-Central,Lithium-Cell,3.0,2301.342597369382
POS_01280,2024-12-12,Paris-South,Lithium-Cell,2.0,2262.4200467121104
POS_01281,2024-08-17,Paris-South,Landing-Gear,6.0,2198.4090119888456
POS_01282,2024-09-11,Berlin-West,Controller-Pro,3.0,343.2526764669639
POS_01283,2024-12-09,Tokyo-Central,Signal-Booster,3.0,1846.0866211166895
POS_01284,2024-12-16,Tokyo-Central,Falcon-Drone,4.0,1892.0143247317128
POS_01285,2024-08-26,Paris-South,Landing-Gear,8.0,261.8549004962658
POS_01286,2024-12-22,London-HQ,Controller-Pro,5.0,1791.9402342674318
POS_01287,2024-07-27,Paris-South,Signal-Booster,1.0,1037.0296562287906
POS_01288,2024-12-15,Tokyo-Central,Lithium-Cell,2.0,126.24643482949796
POS_01289,2024-07-07,Paris-South,4K-Camera,9.0,1526.1608927191005
POS_01290,2024-07-13,Tokyo-Central,Controller-Pro,6.0,64.93631701010503
POS_01291,2024-10-06,Berlin-West,Signal-Booster,7.0,840.015636347929
POS_01292,2024-12-04,Berlin-West,Signal-Booster,9.0,209.81987552866286
POS_01293,2024-07-18,NYC-East,Controller-Pro,2.0,2872.4742521775725
POS_01294,2024-08-06,Berlin-West,Controller-Pro,9.0,1994.8901308092259
POS_01295,2024-07-22,Tokyo-Central,Landing-Gear,4.0,544.4820464775889
POS_01296,2024-08-27,London-HQ,Falcon-Drone,7.0,1100.4247798463339
POS_01297,2024-07-10,Paris-South,4K-Camera,6.0,2242.399980207765
POS_01298,2024-07-14,Tokyo-Central,Signal-Booster,8.0,2317.6826665553353
POS_01299,2024-08-06,London-HQ,4K-Camera,1.0,1173.7487821212262
POS_01300,2024-08-22,London-HQ,Falcon-Drone,9.0,458.9707726324177
POS_01301,2024-12-27,London-HQ,Falcon-Drone,4.0,2167.399715189998
POS_01302,2024-09-07,Paris-South,Signal-Booster,2.0,1285.949663208476
POS_01303,2024-08-25,Paris-South,Signal-Booster,7.0,1192.287559706656
POS_01304,2024-08-07,Berlin-West,Landing-Gear,6.0,161.345648714184
POS_01305,2024-09-28,Tokyo-Central,Falcon-Drone,9.0,1016.6368088835504
POS_01306,2024-07-24,Berlin-West,Controller-Pro,9.0,147.1700146898457
POS_01307,2024-12-06,London-HQ,Lithium-Cell,2.0,1245.406429164594
POS_01308,2024-07-25,Paris-South,Signal-Booster,9.0,1049.7231169147997
POS_01309,2024-12-16,London-HQ,Signal-Booster,2.0,900.5384433372668
POS_01310,2024-07-08,NYC-East,Lithium-Cell,8.0,1581.1204192721161
POS_01311,2024-08-26,NYC-East,Falcon-Drone,4.0,2248.566830913566
POS_01312,2024-08-22,London-HQ,Falcon-Drone,3.0,2476.528427224182
POS_01313,2024-07-16,Tokyo-Central,Lithium-Cell,5.0,55.60283022279509
POS_01314,2024-12-08,NYC-East,Landing-Gear,3.0,415.8869257759584
POS_01315,2024-12-16,Berlin-West,Landing-Gear,2.0,648.581428299134
POS_01316,2024-07-24,Berlin-West,Landing-Gear,7.0,2384.582673067163
POS_01317,2024-11-29,Tokyo-Central,4K-Camera,7.0,1341.9525689714285
POS_01318,2024-07-28,London-HQ,4K-Camera,,297.76542923427684
POS_01319,2024-09-16,Berlin-West,4K-Camera,8.0,1874.3594501247264
POS_01320,2024-08-05,Berlin-West,Signal-Booster,9.0,1037.2371274585792
POS_01321,2024-07-09,NYC-East,Signal-Booster,6.0,956.9125235927363
POS_01322,2024-11-18,Berlin-West,Signal-Booster,6.0,652.3698861455825
POS_01323,2024-11-27,NYC-East,Landing-Gear,3.0,700.1887682943387
POS_01324,2024-12-23,Paris-South,Lithium-Cell,3.0,215.4760317008276
POS_01325,2024-09-06,Tokyo-Central,Landing-Gear,5.0,1056.335029946635
POS_01326,2024-11-14,Berlin-West,Falcon-Drone,8.0,586.0675806277376
POS_01327,2024-07-23,Berlin-West,Controller-Pro,2.0,1924.180297616217
POS_01328,2024-08-19,Paris-South,Landing-Gear,9.0,450.8525420452278
POS_01329,2024-11-18,Tokyo-Central,Landing-Gear,3.0,886.957401890014
POS_01330,2024-11-20,NYC-East,Lithium-Cell,8.0,626.8577942102378
POS_01331,2024-12-03,London-HQ,4K-Camera,9.0,2685.184401579568
POS_01332,2024-09-11,Tokyo-Central,4K-Camera,9.0,1161.8640698287772
POS_01333,2024-08-24,Berlin-West,Controller-Pro,8.0,1834.51460751878
POS_01334,2024-08-08,London-HQ,Signal-Booster,,1899.7537900423324
POS_01335,2024-11-06,Paris-South,Signal-Booster,6.0,2405.3190897163454
POS_01336,2024-12-07,NYC-East,4K-Camera,1.0,1011.834295158859
POS_01337,2024-11-12,London-HQ,Signal-Booster,5.0,1281.4494392359125
POS_01338,2024-11-16,Berlin-West,4K-Camera,6.0,1747.1890772601218
POS_01339,2024-10-29,Tokyo-Central,4K-Camera,9.0,1928.1674897928792
POS_01340,2024-11-10,Berlin-West,Lithium-Cell,2.0,384.0655155568562
POS_01341,2024-10-07,Berlin-West,4K-Camera,3.0,1441.878038071041
POS_01342,2024-12-23,London-HQ,Falcon-Drone,6.0,2629.780858119585
POS_01343,2024-09-02,Berlin-West,Signal-Booster,5.0,626.1979647882963
POS_01344,2024-07-11,NYC-East,4K-Camera,6.0,2105.9158515613794
POS_01345,2024-09-24,London-HQ,Falcon-Drone,1.0,787.4188784623987
POS_01346,2024-08-14,London-HQ,4K-Camera,2.0,904.8715082788813
POS_01347,2024-08-24,Tokyo-Central,Controller-Pro,1.0,1510.5506326056782
POS_01348,2024-11-21,NYC-East,Controller-Pro,1.0,256.9886377467057
POS_01349,2024-09-26,Berlin-West,4K-Camera,6.0,1849.0921925382472
POS_01350,2024-09-22,Berlin-West,Controller-Pro,5.0,148.67594392310642
POS_01351,2024-08-18,Berlin-West,Lithium-Cell,4.0,940.2010855913677
POS_01352,2024-09-03,NYC-East,Lithium-Cell,3.0,1003.3774944691852
POS_01353,2024-09-17,Tokyo-Central,Controller-Pro,2.0,780.8274523663267
POS_01354,2024-11-25,Paris-South,Controller-Pro,9.0,-98.20027534950782
POS_01355,2024-10-27,Tokyo-Central,4K-Camera,7.0,642.8800505471281
POS_01356,2024-08-23,Berlin-West,Lithium-Cell,7.0,2459.7609726434216
POS_01357,2024-08-15,Berlin-West,Signal-Booster,8.0,1974.645431050792
POS_01358,2024-10-07,London-HQ,Lithium-Cell,9.0,995.6992782895811
POS_01359,2024-09-04,NYC-East,Signal-Booster,4.0,2695.2616718389036
POS_01360,2024-11-03,Berlin-West,4K-Camera,1.0,2202.687896060856
POS_01361,2024-11-21,Tokyo-Central,Lithium-Cell,4.0,2794.521848293554
POS_01362,2024-07-22,Tokyo-Central,Landing-Gear,8.0,2510.397721400111
POS_01363,2024-12-12,NYC-East,Controller-Pro,4.0,1657.755417493052
POS_01364,2024-09-17,Paris-South,Landing-Gear,4.0,139.15749441549735
POS_01365,2024-08-27,London-HQ,Lithium-Cell,7.0,568.3454199999136
POS_01366,2024-11-19,London-HQ,4K-Camera,7.0,2566.4293189533637
POS_01367,2024-07-17,Berlin-West,Signal-Booster,1.0,2661.171894751622
POS_01368,2024-12-14,Berlin-West,Landing-Gear,8.0,1285.4435406721086
POS_01369,2024-11-19,Berlin-West,Falcon-Drone,4.0,471.1651825102567
POS_01370,2024-11-11,London-HQ,4K-Camera,9.0,1258.9579145987602
POS_01371,2024-11-06,Tokyo-Central,Lithium-Cell,1.0,43.23335631271621
POS_01372,2024-10-24,Paris-South,Landing-Gear,7.0,106.71865213703958
POS_01373,2024-09-13,Berlin-West,Controller-Pro,8.0,-91.98210901217725
POS_01374,2024-07-18,Tokyo-Central,Landing-Gear,5.0,2680.865871583464
POS_01375,2024-08-30,Tokyo-Central,Signal-Booster,9.0,2882.528150169788
POS_01376,2024-08-25,Berlin-West,Signal-Booster,3.0,2511.841175102702
POS_01377,2024-07-28,Tokyo-Central,Signal-Booster,9.0,1858.1662295915298
POS_01378,2024-07-17,Paris-South,Landing-Gear,3.0,2163.7393790122183
POS_01379,2024-10-20,Paris-South,Landing-Gear,3.0,976.9100737872998
POS_01380,2024-11-10,Tokyo-Central,Signal-Booster,8.0,175.21753077560157
POS_01381,2024-12-25,Berlin-West,Lithium-Cell,2.0,2768.2508597025662
POS_01382,2024-07-08,London-HQ,Landing-Gear,4.0,1092.8715606094463
POS_01383,2024-07-30,London-HQ,Signal-Booster,9.0,1036.0692235044944
POS_01384,2024-10-25,London-HQ,Falcon-Drone,8.0,2679.2246947791496
POS_01385,2024-08-20,NYC-East,Signal-Booster,4.0,2942.097711572633
POS_01386,2024-07-15,London-HQ,4K-Camera,7.0,1780.566230906446
POS_01387,2024-08-26,London-HQ,Controller-Pro,5.0,2136.1667251538224
POS_01388,2024-12-08,London-HQ,4K-Camera,5.0,601.2284846159688
POS_01389,2024-12-01,Paris-South,Controller-Pro,9.0,396.0677780348051
POS_01390,2024-07-09,London-HQ,Falcon-Drone,3.0,1211.3506857773623
POS_01391,2024-12-27,Paris-South,Landing-Gear,9.0,1927.19826785124
POS_01392,2024-09-22,Tokyo-Central,Landing-Gear,6.0,2912.3499831467716
POS_01393,2024-07-16,Tokyo-Central,Controller-Pro,7.0,2396.783870510157
POS_01394,2024-07-06,Paris-South,Landing-Gear,2.0,1429.4134778565358
POS_01395,2024-11-19,Tokyo-Central,4K-Camera,8.0,983.0535220482061
POS_01396,2024-11-07,Berlin-West,Falcon-Drone,9.0,1581.1660807462692
POS_01397,2024-08-20,London-HQ,Landing-Gear,5.0,1115.0584381077197
POS_01398,2024-08-12,Tokyo-Central,Landing-Gear,5.0,1275.5430348517373
POS_01399,2024-11-29,NYC-East,Controller-Pro,4.0,-38.590973789400664
POS_01400,2024-08-08,London-HQ,Signal-Booster,6.0,1252.86519565633
POS_01401,2024-07-19,London-HQ,Controller-Pro,6.0,2784.047016994556
POS_01402,2024-08-21,Paris-South,Lithium-Cell,4.0,1840.3007325841265
POS_01403,2024-12-19,Tokyo-Central,4K-Camera,4.0,2219.8780638682574
POS_01404,2024-11-23,Paris-South,Landing-Gear,9.0,1417.3698943546613
POS_01405,2024-08-12,Paris-South,Controller-Pro,3.0,435.69893455241186
POS_01406,2024-08-29,Tokyo-Central,Landing-Gear,9.0,930.4291726600957
POS_01407,2024-09-29,Berlin-West,Lithium-Cell,2.0,1353.6835638767081
POS_01408,2024-11-04,Tokyo-Central,Falcon-Drone,5.0,1484.4976868898939
POS_01409,2024-10-09,NYC-East,4K-Camera,1.0,1865.3222097618602
POS_01410,2024-09-01,Paris-South,Controller-Pro,7.0,2366.7685496438985
POS_01411,2024-10-21,NYC-East,Lithium-Cell,9.0,1953.562553474303
POS_01412,2024-07-28,Paris-South,Falcon-Drone,7.0,1392.5101948763033
POS_01413,2024-10-28,London-HQ,Landing-Gear,5.0,1664.0284821339199
POS_01414,2024-12-11,Berlin-West,Lithium-Cell,8.0,-67.20433780389303
POS_01415,2024-12-14,Tokyo-Central,4K-Camera,2.0,1807.4772213435406
POS_01416,2024-08-15,Paris-South,Signal-Booster,8.0,1724.5821984014083
POS_01417,2024-12-05,Berlin-West,Lithium-Cell,5.0,2039.268831458518
POS_01418,2024-07-16,Paris-South,Landing-Gear,7.0,1926.323733512274
POS_01419,2024-08-19,Paris-South,Lithium-Cell,4.0,2950.104586551733
POS_01420,2024-11-30,Paris-South,Falcon-Drone,3.0,1305.8967422997953
POS_01421,2024-07-09,Tokyo-Central,4K-Camera,2.0,289.9950387204621
POS_01422,2024-11-17,Paris-South,Signal-Booster,4.0,1976.6627424517428
POS_01423,2024-07-17,Berlin-West,Signal-Booster,3.0,1635.588056968522
