LOG_ID,EVENT_TIME,LOCATION,ITEM,UNITS,PRICE_PER_UNIT
CSV_01226,2023-11-02,Tokyo-04,TV,6,-227.9402449681321
CSV_01227,2023-12-04,London-01,Mouse,6,34.352288723300376
CSV_01228,2023-11-24,Tokyo-04,TV,3,994.7921460031114
CSV_01229,2023-07-12,London-01,Laptop,1,1011.3365652112411
CSV_01230,2023-09-04,Paris-05,Monitor,2,1285.04327702669
CSV_01231,2023-12-23,Tokyo-04,Monitor,8,-265.065638979043
CSV_01232,2023-07-26,Paris-05,Laptop,3,425.44272291031155
CSV_01233,2023-07-06,London-01,Mouse,4,1732.6053863979323
CSV_01234,2023-08-18,NYC-02,TV,6,144.39965724534727
CSV_01235,2023-10-10,NYC-02,Monitor,5,1991.5367601131657
CSV_01236,2023-07-11,NYC-02,Keyboard,6,654.6120108427235
CSV_01237,2023-10-24,Paris-05,Cables,5,1392.250338571847
CSV_01238,2023-10-01,Tokyo-04,Cables,8,-266.3419163870363
CSV_01239,2023-12-11,NYC-02,TV,7,-4.297223032395209
CSV_01240,2023-10-27,Berlin-03,Mouse,2,446.95167828175636
CSV_01241,2023-07-25,Paris-05,Mouse,9,730.255264097324
CSV_01242,2023-07-14,NYC-02,Keyboard,2,72.39269507792176
CSV_01243,2023-09-24,Tokyo-04,TV,3,1307.5224375002558
CSV_01244,2023-11-07,Berlin-03,Keyboard,2,1270.302879531163
CSV_01245,2023-09-10,London-01,Cables,2,331.45572623340354
CSV_01246,2023-07-27,Paris-05,Phone,4,-454.9393670888994
CSV_01247,2023-08-30,Paris-05,Keyboard,8,1374.4183146270943
CSV_01248,2023-08-25,Berlin-03,TV,4,1329.0845790226172
CSV_01249,2023-12-03,Paris-05,Phone,3,1969.9280530533797
CSV_01250,2023-10-28,London-01,Phone,7,1588.7753864551487
CSV_01251,2023-08-10,Paris-05,TV,5,970.4102752005169
CSV_01252,2023-12-26,Tokyo-04,Laptop,2,-219.78696023372805
CSV_01253,2023-10-20,London-01,Monitor,9,496.7362286242345
CSV_01254,2023-12-12,Berlin-03,Keyboard,9,1023.726246198743
CSV_01255,2023-08-05,NYC-02,Laptop,4,10.497656481940226
CSV_01256,2023-12-16,Paris-05,Keyboard,4,210.7101492962164
CSV_01257,2023-10-10,Tokyo-04,Cables,3,-418.930567690776
CSV_01258,2023-11-28,Paris-05,Cables,4,404.0622497803505
CSV_01259,2023-12-10,NYC-02,Mouse,4,331.32089938642685
CSV_01260,2023-09-13,London-01,Phone,,1952.6370960257746
CSV_01261,2023-07-15,Tokyo-04,Phone,8,1897.654442461664
CSV_01262,2023-08-14,Berlin-03,Mouse,4,-252.7493473262017
CSV_01263,2023-12-23,Paris-05,Keyboard,5,239.97623818948455
CSV_01264,2023-09-05,NYC-02,Laptop,4,442.9355924021912
CSV_01265,2023-07-26,Tokyo-04,Cables,8,1841.0544973336546
CSV_01266,2023-12-23,Paris-05,Laptop,8,94.6056402208311
CSV_01267,2023-11-08,Tokyo-04,Mouse,8,1934.4086250317919
CSV_01268,2023-08-17,Tokyo-04,Cables,2,242.84654891991795
CSV_01269,2023-09-20,Paris-05,TV,9,1564.9242370886718
CSV_01270,2023-11-26,London-01,Cables,5,-403.2918477549994
CSV_01271,2023-11-10,Paris-05,Mouse,6,565.1510496068745
CSV_01272,2023-08-09,NYC-02,Monitor,3,754.2216557837748
CSV_01273,2023-08-14,Paris-05,Cables,7,1175.4865217637707
CSV_01274,2023-11-09,Tokyo-04,Laptop,3,728.8481106629922
CSV_01275,2023-11-28,Berlin-03,TV,9,586.0255583463543
CSV_01276,2023-12-26,Berlin-03,Phone,9,1016.1946184547189
CSV_01277,2023-08-23,Paris-05,Cables,1,1746.0581071606607
CSV_01278,2023-07-14,Paris-05,Phone,1,373.1488531069989
CSV_01279,2023-11-29,London-01,Laptop,8,1635.4669660486625
CSV_01280,2023-11-03,Berlin-03,Cables,1,1021.4802165129199
CSV_01281,2023-08-05,Berlin-03,TV,1,183.61057517048823
CSV_01282,2023-11-13,NYC-02,TV,4,668.0809557744537
CSV_01283,2023-10-12,Paris-05,TV,8,878.6425378421725
CSV_01284,2023-09-30,Tokyo-04,Cables,4,62.04235147366364
CSV_01285,2023-07-21,Paris-05,TV,4,1187.5274902150716
CSV_01286,2023-09-19,NYC-02,Cables,3,-200.06172960174996
CSV_01287,2023-08-07,NYC-02,Monitor,6,503.14176633093086
CSV_01288,2023-07-13,Paris-05,Laptop,3,185.10722981649064
CSV_01289,2023-10-13,NYC-02,TV,8,1443.2469642831445
CSV_01290,2023-09-12,Paris-05,Monitor,9,-2.7205219796370557
CSV_01291,2023-09-04,NYC-02,TV,6,285.47907637104504
CSV_01292,2023-10-11,Tokyo-04,Monitor,9,1238.256776703994
CSV_01293,2023-08-01,Tokyo-04,Mouse,4,-270.1936556532098
CSV_01294,2023-12-27,Tokyo-04,Cables,8,1521.953865349236
CSV_01295,2023-11-02,NYC-02,Mouse,5,50.804670415528335
CSV_01296,2023-10-08,Berlin-03,TV,2,-342.58029550105744
CSV_01297,2023-07-27,Berlin-03,TV,5,866.4397769786362
CSV_01298,2023-11-14,London-01,Keyboard,1,57.44338999110187
CSV_01299,2023-08-18,Paris-05,Cables,8,711.1783109433945
CSV_01300,2023-08-17,NYC-02,TV,8,30.46993187831822
CSV_01301,2023-11-21,Berlin-03,Laptop,7,1999.934669115642
CSV_01302,2023-12-06,Berlin-03,Monitor,3,508.4536791649615
CSV_01303,2023-07-17,Berlin-03,TV,2,1145.473511653813
CSV_01304,2023-10-29,Berlin-03,Cables,4,1662.8020105200267
CSV_01305,2023-10-20,Tokyo-04,Laptop,4,362.57405752931334
CSV_01306,2023-08-25,NYC-02,Keyboard,5,934.6730422680143
CSV_01307,2023-09-02,NYC-02,Monitor,6,1743.4040599261525
CSV_01308,2023-07-10,Tokyo-04,Keyboard,,1722.445896477123
CSV_01309,2023-08-28,NYC-02,TV,8,-248.344587591386
CSV_01310,2023-08-23,London-01,TV,4,1010.5497002321288
CSV_01311,2023-11-06,Berlin-03,Cables,1,-164.41667351264437
CSV_01312,2023-12-20,London-01,TV,7,-298.0845379410539
CSV_01313,2023-10-11,London-01,TV,1,-307.58538944211136
CSV_01314,2023-10-08,London-01,Keyboard,2,425.8351950027827
CSV_01315,2023-11-21,Tokyo-04,Mouse,9,-463.99343412961684
CSV_01316,2023-07-20,NYC-02,Phone,6,1911.176499392811
CSV_01317,2023-10-11,London-01,Laptop,9,-119.763990698427
CSV_01318,2023-12-24,London-01,Keyboard,2,949.0107195747382
CSV_01319,2023-08-29,NYC-02,Cables,2,326.04481840165386
CSV_01320,2023-07-24,Tokyo-04,Monitor,5,942.8222279686593
CSV_01321,2023-09-16,London-01,TV,8,1155.2216927311936
CSV_01322,2023-11-25,Paris-05,Keyboard,9,1188.7240515240367
CSV_01323,2023-09-08,Tokyo-04,TV,9,443.9528185883844
CSV_01324,2023-09-01,Tokyo-04,Phone,6,20.09167082840429
CSV_01325,2023-07-27,Paris-05,TV,4,885.4682828433854
CSV_01326,2023-08-23,NYC-02,Keyboard,7,1584.470828246605
CSV_01327,2023-07-20,Tokyo-04,Laptop,7,49.2544506615302
CSV_01328,2023-11-30,Tokyo-04,Mouse,9,-41.227916151535396
CSV_01329,2023-07-21,Paris-05,Mouse,9,-476.567916002797
CSV_01330,2023-09-09,London-01,Keyboard,1,1292.5952533133843
CSV_01331,2023-10-19,Tokyo-04,Phone,2,-464.0030686679512
CSV_01332,2023-07-11,Paris-05,Monitor,4,-457.18865044163124
CSV_01333,2023-07-31,Berlin-03,Cables,9,153.37580853622092
CSV_01334,2023-12-01,Paris-05,Keyboard,4,589.2466013731791
CSV_01335,2023-08-31,Paris-05,Phone,1,1993.5659489649447
CSV_01336,2023-09-21,Berlin-03,Monitor,1,367.87617754351425
CSV_01337,2023-07-06,Berlin-03,Mouse,5,1750.9034684177582
CSV_01338,2023-09-17,NYC-02,Keyboard,8,892.3329220176167
CSV_01339,2023-11-05,Tokyo-04,Keyboard,1,617.3882169516278
CSV_01340,2023-07-17,NYC-02,TV,1,68.30806272370171
CSV_01341,2023-07-21,Berlin-03,Cables,1,753.5934005280808
CSV_01342,2023-09-20,NYC-02,Monitor,7,1723.7308642852208
CSV_01343,2023-12-24,Berlin-03,Monitor,4,1121.663681156603
CSV_01344,2023-09-15,Berlin-03,TV,8,-177.39159281126695
CSV_01345,2023-09-21,London-01,Cables,,1021.3862020891877
CSV_01346,2023-07-22,London-01,Phone,1,42.87300564683085
CSV_01347,2023-11-27,London-01,Mouse,1,1294.6096781718354
CSV_01348,2023-09-02,Berlin-03,TV,QTY_ERR,261.637867238705
CSV_01349,2023-08-30,NYC-02,Mouse,6,1146.710210184703
CSV_01350,2023-07-07,NYC-02,Keyboard,4,-196.54014475685221
CSV_01351,2023-08-01,Berlin-03,TV,1,907.0762390044858
CSV_01352,2023-11-08,NYC-02,TV,1,1318.4700662572286
CSV_01353,2023-10-30,London-01,Cables,QTY_ERR,1097.8516399485534
CSV_01354,2023-08-17,Tokyo-04,TV,6,993.8832147382341
CSV_01355,2023-11-19,Berlin-03,Phone,5,338.1197523280629
CSV_01356,2023-11-29,Berlin-03,Mouse,9,1733.2194196313321
CSV_01357,2023-08-13,NYC-02,Laptop,1,208.67080348063382
CSV_01358,2023-10-17,London-01,Laptop,4,1102.4080365095685
CSV_01359,2023-09-04,Berlin-03,Phone,2,1690.5076026037045
CSV_01360,2023-12-04,Berlin-03,Monitor,2,1737.8318682351496
CSV_01361,2023-11-20,Tokyo-04,TV,8,972.5414761129703
CSV_01362,2023-11-15,London-01,Cables,9,326.6905469079552
CSV_01363,2023-09-10,NYC-02,TV,QTY_ERR,-7.579742276558704
CSV_01364,2023-08-28,Berlin-03,Laptop,3,869.1672250372144
CSV_01365,2023-07-23,Tokyo-04,Cables,QTY_ERR,1234.9707106479136
CSV_01366,2023-08-22,London-01,Cables,2,789.2699180865939
CSV_01367,2023-12-22,NYC-02,Laptop,1,697.417279197866
CSV_01368,2023-11-29,Berlin-03,TV,,653.9624976553662
CSV_01369,2023-10-15,Paris-05,Laptop,7,335.4266443861535
CSV_01370,2023-12-15,Tokyo-04,Laptop,5,928.4527445482806
CSV_01371,2023-12-20,Paris-05,Keyboard,1,-364.32556570861516
CSV_01372,2023-11-02,Paris-05,Monitor,1,766.2400036813046
CSV_01373,2023-08-17,Tokyo-04,Monitor,1,1262.378571717287
CSV_01374,2023-11-12,NYC-02,Laptop,4,867.3032365601136
CSV_01375,2023-10-19,London-01,Phone,5,999.7781565597866
CSV_01376,2023-07-31,Tokyo-04,Mouse,2,1483.5823970623524
CSV_01377,2023-10-04,Berlin-03,Laptop,1,-437.7405695535184
CSV_01378,2023-08-30,Berlin-03,Keyboard,3,902.832640897308
CSV_01379,2023-07-02,Berlin-03,Phone,6,1410.003640069605
CSV_01380,2023-07-31,London-01,Mouse,3,982.3986387432194
CSV_01381,2023-09-02,London-01,Monitor,5,888.2832268165312
CSV_01382,2023-10-18,NYC-02,TV,QTY_ERR,530.4861226327357
CSV_01383,2023-12-15,NYC-02,Monitor,3,1254.3974631973574
CSV_01384,2023-11-08,Tokyo-04,Phone,QTY_ERR,-369.1492492735147
CSV_01385,2023-07-01,Tokyo-04,Phone,QTY_ERR,358.3929767445211
CSV_01386,2023-10-28,NYC-02,Keyboard,1,1087.5476751796866
CSV_01387,2023-09-01,Paris-05,Mouse,5,566.5493298547399
CSV_01388,2023-08-17,NYC-02,Mouse,4,1340.1717300574549
CSV_01389,2023-07-28,Berlin-03,TV,9,1316.7742148265445
CSV_01390,2023-10-30,Paris-05,Keyboard,3,663.248001527274
CSV_01391,2023-11-07,NYC-02,Cables,1,1937.8057132270974
CSV_01392,2023-10-01,Paris-05,TV,1,-359.50011334247756
CSV_01393,2023-08-13,Paris-05,Mouse,5,1384.034828904006
CSV_01394,2023-08-15,NYC-02,Cables,2,116.78425055997025
CSV_01395,2023-09-07,Tokyo-04,TV,3,596.3834537207817
CSV_01396,2023-12-01,Tokyo-04,Keyboard,5,373.89528127757103
CSV_01397,2023-07-31,Tokyo-04,Phone,9,1401.8213676389505
CSV_01398,2023-10-29,NYC-02,Mouse,7,611.5656590301942
CSV_01399,2023-11-10,Paris-05,Monitor,2,-287.88167515314416
CSV_01400,2023-12-03,NYC-02,Cables,5,1881.3274297699859
CSV_01401,2023-11-28,NYC-02,TV,7,618.3045325020385
CSV_01402,2023-07-17,London-01,Phone,9,124.80915243273262
CSV_01403,2023-10-15,NYC-02,Mouse,6,1567.3009143088093
CSV_01404,2023-12-07,London-01,TV,5,775.0755220081367
CSV_01405,2023-07-20,Tokyo-04,Mouse,9,-316.0462821530631
CSV_01406,2023-12-18,Berlin-03,Monitor,3,-129.0365912508999
CSV_01407,2023-08-29,Paris-05,Keyboard,7,146.78900547084697
CSV_01408,2023-09-17,Tokyo-04,Mouse,6,298.0352683663325
CSV_01409,2023-12-13,Berlin-03,Keyboard,8,1723.062854596742
CSV_01410,2023-12-21,Berlin-03,Mouse,8,-326.1616010249589
CSV_01411,2023-08-24,NYC-02,TV,9,1588.9693062954666
CSV_01412,2023-08-18,Berlin-03,Phone,1,1151.1736559219592
CSV_01413,2023-12-10,NYC-02,Laptop,4,288.1801417747241
CSV_01414,2023-09-19,Paris-05,TV,9,524.1354313807924
CSV_01415,2023-07-12,Tokyo-04,Laptop,7,227.71816248557582
CSV_01416,2023-11-30,London-01,TV,9,-49.0842703537038
CSV_01417,2023-11-30,NYC-02,TV,4,1867.6857741574731
CSV_01418,2023-07-01,NYC-02,Monitor,3,218.39959095408722
CSV_01419,2023-09-03,Tokyo-04,Cables,7,613.787371873043
CSV_01420,2023-07-08,Berlin-03,Laptop,1,1011.6858904219796
CSV_01421,2023-10-07,Tokyo-04,Phone,7,-163.4294814925384
CSV_01422,2023-09-09,Berlin-03,Laptop,8,1083.722379594272
CSV_01423,2023-08-30,London-01,Cables,7,30.326439665844987
CSV_01424,2023-11-17,London-01,Phone,8,369.66783150782123
CSV_01425,2023-10-02,Tokyo-04,Phone,9,231.426481346753
CSV_01426,2023-11-07,Berlin-03,Laptop,3,1895.4603899389213
CSV_01427,2023-11-29,Tokyo-04,Cables,1,123.84463242759648
CSV_01428,2023-07-06,Tokyo-04,Laptop,4,1989.2127229825974
CSV_01429,2023-07-27,NYC-02,TV,2,1477.4508576377802
CSV_01430,2023-07-17,Paris-05,Monitor,9,201.61597852203943
CSV_01431,2023-11-03,Paris-05,Cables,4,1283.3183362847044
CSV_01432,2023-08-21,Berlin-03,Mouse,1,757.8134890799788
CSV_01433,2023-11-03,Tokyo-04,Mouse,3,1724.0361698224497
CSV_01434,2023-10-29,London-01,TV,6,433.6006533708421
CSV_01435,2023-08-10,NYC-02,Phone,,1488.7468596499828
CSV_01436,2023-12-20,Berlin-03,Keyboard,3,16.30141401349522
CSV_01437,2023-08-23,Tokyo-04,Cables,9,-425.95535445556453
CSV_01438,2023-12-08,London-01,Cables,7,1469.6106589925407
CSV_01439,2023-12-27,Tokyo-04,Cables,7,920.0987563418905
CSV_01440,2023-08-19,London-01,Phone,4,1115.5588195616986
CSV_01441,2023-09-25,NYC-02,TV,6,1657.6201086033248
CSV_01442,2023-10-17,London-01,Keyboard,7,-467.31153403514145
CSV_01443,2023-09-25,Berlin-03,Laptop,7,1538.9705116656323
CSV_01444,2023-11-06,NYC-02,Mouse,3,1035.9023592712783
CSV_01445,2023-07-14,Tokyo-04,Cables,2,402.9085056777483
CSV_01446,2023-07-17,Tokyo-04,Phone,2,1705.7544785321315
CSV_01447,2023-10-23,Tokyo-04,Monitor,5,752.2364848414329
CSV_01448,2023-08-25,Berlin-03,Keyboard,9,769.1220742107496
CSV_01449,2023-10-31,Tokyo-04,Mouse,2,1170.3253099525878
CSV_01450,2023-09-18,NYC-02,Cables,9,1153.6801390124006
CSV_01451,2023-11-23,NYC-02,Phone,4,397.96888354141265
CSV_01452,2023-12-19,Tokyo-04,Mouse,5,1976.0352275303126
CSV_01453,2023-11-10,NYC-02,Mouse,4,176.39426679100916
CSV_01454,2023-07-26,Berlin-03,TV,6,1181.9819357255221
CSV_01455,2023-10-03,NYC-02,Monitor,5,790.7190199973588
CSV_01456,2023-07-28,NYC-02,Keyboard,1,472.7135193957371
CSV_01457,2023-10-29,Berlin-03,Mouse,5,150.5473308121426
CSV_01458,2023-08-30,Paris-05,TV,9,1749.47000348231
CSV_01459,2023-11-04,London-01,Monitor,2,1756.5321375585327
CSV_01460,2023-09-02,Berlin-03,Monitor,8,738.4495432149511
CSV_01461,2023-07-23,Tokyo-04,Keyboard,1,1276.3458981854085
CSV_01462,2023-08-31,NYC-02,Phone,7,639.1228024724492
CSV_01463,2023-09-23,NYC-02,TV,9,783.4449582099533
CSV_01464,2023-07-23,Paris-05,Phone,3,1947.2858079038306
CSV_01465,2023-11-21,London-01,Monitor,8,632.2532510998908
CSV_01466,2023-09-29,Tokyo-04,Monitor,3,1278.0353792200692
CSV_01467,2023-08-13,NYC-02,Keyboard,5,-83.95487938819122
CSV_01468,2023-09-07,Tokyo-04,Mouse,8,852.7501293185451
CSV_01469,2023-11-09,Paris-05,TV,1,271.3998113113007
CSV_01470,2023-09-25,NYC-02,Phone,4,825.1463683563325
CSV_01471,2023-12-01,Paris-05,Keyboard,5,457.8828899451755
CSV_01472,2023-07-16,Berlin-03,Keyboard,8,882.1616195955119
CSV_01473,2023-09-15,London-01,TV,4,1427.7760279377237
CSV_01474,2023-10-17,London-01,Keyboard,7,1195.8345742729766
CSV_01475,2023-08-20,NYC-02,Mouse,QTY_ERR,406.4406229225208
CSV_01476,2023-07-14,Paris-05,Mouse,9,-77.53897610110175
CSV_01477,2023-10-06,Tokyo-04,TV,2,1573.8604045299421
CSV_01478,2023-09-24,Tokyo-04,Mouse,4,-494.85744817859427
CSV_01479,2023-10-25,NYC-02,Mouse,3,1140.815683588341
CSV_01480,2023-10-12,Tokyo-04,Keyboard,6,1855.275129505516
CSV_01481,2023-10-18,Berlin-03,Monitor,7,1648.7431274136993
CSV_01482,2023-08-25,Berlin-03,Cables,1,948.9854960781715
CSV_01483,2023-07-22,NYC-02,Monitor,4,348.14646933615234
CSV_01484,2023-09-28,Berlin-03,Monitor,7,1271.0477017051285
CSV_01485,2023-08-31,London-01,Phone,8,687.2282645568773
CSV_01486,2023-07-07,London-01,Laptop,,845.0119622119591
CSV_01487,2023-09-11,NYC-02,Keyboard,4,781.8618574001873
CSV_01488,2023-10-23,Berlin-03,Keyboard,5,-129.70927992589407
CSV_01489,2023-08-20,London-01,Cables,8,1183.6701793004486
CSV_01490,2023-08-22,Berlin-03,Mouse,9,1165.058604521897
CSV_01491,2023-08-18,Paris-05,Monitor,7,1918.1651659077706
CSV_01492,2023-11-07,Tokyo-04,Monitor,9,1742.030358375834
CSV_01493,2023-08-11,London-01,TV,1,379.5180517753446
CSV_01494,2023-10-19,NYC-02,Phone,5,1543.609466092291
CSV_01495,2023-08-03,NYC-02,TV,7,1946.1328705358155
CSV_01496,2023-12-09,London-01,Laptop,7,1568.4121780115242
CSV_01497,2023-10-11,Tokyo-04,Laptop,8,1892.171899619722
CSV_01498,2023-11-19,London-01,Keyboard,7,410.80689299399944
CSV_01499,2023-12-09,London-01,Laptop,7,1971.03058959882
CSV_01500,2023-07-20,London-01,TV,5,1530.9326437309096
CSV_01501,2023-11-16,NYC-02,Monitor,5,984.7030930361805
CSV_01502,2023-12-22,Berlin-03,TV,2,1810.9010306599175
CSV_01503,2023-11-20,Paris-05,Monitor,6,1030.9979643962881
CSV_01504,2023-10-12,Tokyo-04,Keyboard,4,-139.06125504267936
CSV_01505,2023-08-27,NYC-02,Monitor,2,1406.3524915718765
CSV_01506,2023-11-04,Paris-05,TV,9,627.0032005773403
CSV_01507,2023-08-27,Paris-05,Monitor,6,775.840113604215
CSV_01508,2023-09-30,NYC-02,Mouse,6,301.0627565852999
CSV_01509,2023-09-10,Berlin-03,Cables,2,1679.753646938767
CSV_01510,2023-12-20,Tokyo-04,Cables,5,1966.6308869368827
CSV_01511,2023-11-09,NYC-02,Mouse,5,1472.4288890253622
CSV_01512,2023-07-16,Berlin-03,Cables,9,206.63741056866047
CSV_01513,2023-11-25,Paris-05,Monitor,7,-359.1758234235572
CSV_01514,2023-08-09,Berlin-03,Cables,5,1992.3777299060266
CSV_01515,2023-08-13,Berlin-03,Keyboard,6,23.18459463849365
CSV_01516,2023-10-31,Paris-05,Cables,QTY_ERR,-61.62522285769393
CSV_01517,2023-08-20,Paris-05,Laptop,6,931.1286856186798
CSV_01518,2023-10-18,NYC-02,TV,6,1449.5737654576103
CSV_01519,2023-10-10,Paris-05,Cables,9,169.73906727294138
CSV_01520,2023-11-30,London-01,Laptop,5,820.1303435887808
CSV_01521,2023-08-23,Paris-05,Monitor,8,1530.623364331124
CSV_01522,2023-09-17,London-01,Mouse,9,1185.8143110776277
CSV_01523,2023-11-16,London-01,Monitor,1,240.40682565187672
CSV_01524,2023-08-27,Paris-05,Laptop,1,1057.9574035007324
CSV_01525,2023-09-07,Paris-05,Keyboard,6,973.6842831560984
CSV_01526,2023-12-22,London-01,Monitor,3,184.43908797072515
CSV_01527,2023-08-26,London-01,Laptop,1,1315.1931625969073
CSV_01528,2023-11-01,Tokyo-04,Monitor,6,-56.854283095996266
CSV_01529,2023-12-10,London-01,Keyboard,9,916.183357106923
CSV_01530,2023-10-14,NYC-02,TV,1,-460.00713239814735
CSV_01531,2023-10-27,Tokyo-04,Phone,7,1379.915564216204
CSV_01532,2023-10-30,Paris-05,Monitor,9,-246.69395905210234
CSV_01533,2023-11-13,Tokyo-04,Laptop,4,1509.5737430503666
CSV_01534,2023-11-08,Paris-05,Monitor,8,1825.06528311574
CSV_01535,2023-11-11,Paris-05,TV,5,34.38276824870786
CSV_01536,2023-09-07,NYC-02,Laptop,QTY_ERR,1160.6755628901083
CSV_01537,2023-07-13,Berlin-03,Cables,7,-371.41888990631764
CSV_01538,2023-10-03,London-01,Keyboard,,1893.5683381729805
CSV_01539,2023-09-29,Tokyo-04,Keyboard,6,-35.18013437879506
CSV_01540,2023-08-24,Paris-05,Phone,7,1336.1931408876533
CSV_01541,2023-12-13,Tokyo-04,TV,4,909.9136466413293
CSV_01542,2023-09-11,Paris-05,Keyboard,8,768.1994113730725
CSV_01543,2023-12-10,Tokyo-04,Monitor,QTY_ERR,644.7477426912035
CSV_01544,2023-09-15,NYC-02,Monitor,9,685.0225543691561
CSV_01545,2023-08-11,Paris-05,Phone,3,1170.37608029052
CSV_01546,2023-10-27,NYC-02,TV,9,870.8885435281466
CSV_01547,2023-09-29,NYC-02,Laptop,1,1697.8799831993897
CSV_01548,2023-10-17,Paris-05,Monitor,,1373.5050796482797
CSV_01549,2023-07-12,London-01,Mouse,7,-100.7173251899411
CSV_01550,2023-11-12,London-01,Mouse,3,196.24327644592722
CSV_01551,2023-12-03,Tokyo-04,Mouse,,1159.205699348045
CSV_01552,2023-08-07,London-01,TV,5,1165.0520711812678
CSV_01553,2023-08-14,Berlin-03,Laptop,4,-205.66924914277791
CSV_01554,2023-07-06,Tokyo-04,Phone,6,0.8373831797175058
CSV_01555,2023-09-19,Tokyo-04,TV,9,-88.90623660608452
CSV_01556,2023-12-10,Paris-05,Phone,7,1273.5522066733774
CSV_01557,2023-08-03,Tokyo-04,Cables,2,-183.00850453316457
CSV_01558,2023-08-15,Berlin-03,Cables,1,1963.0105371832574
CSV_01559,2023-09-24,London-01,TV,QTY_ERR,-291.8208291455072
CSV_01560,2023-12-04,NYC-02,Cables,6,397.5915047829802
CSV_01561,2023-12-05,Paris-05,TV,3,1682.4387411477219
CSV_01562,2023-10-21,London-01,Mouse,7,1579.986671762692
CSV_01563,2023-10-29,Berlin-03,Keyboard,6,351.65422884488476
CSV_01564,2023-08-25,Tokyo-04,Cables,8,-246.3912573955386
CSV_01565,2023-11-03,London-01,Monitor,6,1754.8360626155127
CSV_01566,2023-08-09,NYC-02,Mouse,4,1568.0841820103565
CSV_01567,2023-11-25,Tokyo-04,Laptop,7,949.979392587793
CSV_01568,2023-12-02,Tokyo-04,Laptop,3,927.8417736534004
CSV_01569,2023-12-21,NYC-02,Mouse,7,98.07804864982552
CSV_01570,2023-09-04,NYC-02,Monitor,5,1430.8923080045754
CSV_01571,2023-10-12,Berlin-03,Cables,8,1814.3474693333274
CSV_01572,2023-10-12,NYC-02,Cables,8,1453.8205468116382
CSV_01573,2023-11-14,Paris-05,Laptop,5,1618.2480836155014
CSV_01574,2023-09-08,Berlin-03,Keyboard,6,-136.96214636621085
CSV_01575,2023-07-24,NYC-02,Mouse,5,303.82475628510304
CSV_01576,2023-12-13,NYC-02,Monitor,3,387.0584501083156
CSV_01577,2023-07-29,Berlin-03,Phone,8,914.8191113633266
CSV_01578,2023-12-12,London-01,Monitor,1,-246.72908294271474
CSV_01579,2023-12-08,Berlin-03,Mouse,4,388.1545328463209
CSV_01580,2023-12-22,London-01,Monitor,7,108.66295696120403
CSV_01581,2023-10-21,NYC-02,Phone,9,1347.264778685175
CSV_01582,2023-07-04,London-01,Monitor,5,151.67098916901978
CSV_01583,2023-07-19,Berlin-03,Monitor,1,-191.73948602989054
CSV_01584,2023-08-24,Berlin-03,Cables,7,1687.7917322776834
CSV_01585,2023-12-13,London-01,Monitor,3,1166.474122907565
CSV_01586,2023-08-14,London-01,Laptop,4,517.4275760700177
CSV_01587,2023-10-31,London-01,Laptop,4,-164.21925055203332
CSV_01588,2023-12-14,Paris-05,Keyboard,2,1847.9405623440798
CSV_01589,2023-09-11,London-01,Phone,6,1210.5598270159328
CSV_01590,2023-10-20,Paris-05,Phone,9,404.2570034787226
CSV_01591,2023-10-07,NYC-02,TV,1,1181.7835899321858
CSV_01592,2023-09-08,Paris-05,Keyboard,2,-398.2630691324289
CSV_01593,2023-09-11,Berlin-03,Phone,4,749.5516489377057
CSV_01594,2023-10-07,Paris-05,Cables,5,955.077299446587
CSV_01595,2023-10-29,NYC-02,Mouse,8,1933.5048904688347
CSV_01596,2023-10-20,Paris-05,Keyboard,3,-367.06678330878105
CSV_01597,2023-09-08,Berlin-03,Monitor,7,1543.6722375410961
CSV_01598,2023-10-26,NYC-02,Keyboard,4,531.0914363033901
CSV_01599,2023-10-13,Tokyo-04,Mouse,7,929.1606999229477
CSV_01600,2023-12-01,Paris-05,Keyboard,9,259.91645940622664
CSV_01601,2023-10-10,London-01,Keyboard,9,-449.7728436392599
CSV_01602,2023-10-02,Tokyo-04,TV,2,1367.1617778363445
CSV_01603,2023-09-17,Paris-05,Phone,8,1399.3153048315303
CSV_01604,2023-09-11,Paris-05,Keyboard,5,1599.9479675306584
CSV_01605,2023-08-20,Berlin-03,Mouse,8,-209.49034250670724
CSV_01606,2023-11-29,Paris-05,Monitor,5,493.1766296049732
CSV_01607,2023-08-06,London-01,Laptop,3,757.5555323630017
CSV_01608,2023-11-22,NYC-02,Keyboard,3,547.7637890880058
CSV_01609,2023-10-28,Berlin-03,Cables,1,1373.1787141893296
CSV_01610,2023-10-12,NYC-02,TV,8,989.485349932346
CSV_01611,2023-07-21,Berlin-03,Cables,1,1523.659130707586
CSV_01612,2023-08-27,Paris-05,Keyboard,3,1809.1901125267823
CSV_01613,2023-11-10,Berlin-03,Mouse,5,-379.8428900681404
CSV_01614,2023-11-06,Tokyo-04,Mouse,2,1619.0165080781721
CSV_01615,2023-11-09,Paris-05,Cables,6,1521.1198003977972
CSV_01616,2023-12-27,London-01,Mouse,6,662.3116177896195
CSV_01617,2023-09-20,Tokyo-04,TV,7,933.3640536890086
